stamp,id,x,y,z,intensity,time,ring
1782434577.916457,79,-0.475662,0.330335,1.356279,175.000000,0.069976,15
1782434577.916457,79,-0.478269,0.329417,1.271980,176.000000,0.069999,15
1782434577.916457,79,-0.487880,0.333556,1.213528,170.000000,0.070023,15
1782434577.916457,79,-0.491780,0.333782,1.147485,175.000000,0.070046,15
1782434577.916457,79,-0.497228,0.335172,1.090778,183.000000,0.070069,15
1782434577.916457,79,-0.500115,0.334870,1.033722,191.000000,0.070092,15
1782434577.916457,79,-0.505328,0.336227,0.985697,197.000000,0.070115,15
1782434577.916457,79,-0.513459,0.339603,0.946364,201.000000,0.070138,15
1782434577.916457,79,-0.515371,0.338806,0.899131,195.000000,0.070162,15
1782434577.916457,79,-0.515562,0.336912,0.852476,204.000000,0.070185,15
1782434577.916457,79,-0.523972,0.340544,0.821277,213.000000,0.070208,15
1782434577.916457,79,-0.525982,0.339935,0.782544,216.000000,0.070231,15
1782434577.916457,79,-0.521633,0.335180,0.737580,221.000000,0.070254,15
1782434577.916457,79,-0.532301,0.340323,0.714566,228.000000,0.070277,15
1782434577.916457,79,-0.536423,0.341173,0.684322,230.000000,0.070300,15
1782434577.916457,79,-0.539580,0.341408,0.654341,230.000000,0.070324,15
1782434577.916457,79,-0.541783,0.341041,0.624662,231.000000,0.070347,15
1782434577.916457,79,-0.543043,0.340087,0.595321,226.000000,0.070370,15
1782434577.916457,79,-0.536839,0.334394,0.560040,178.000000,0.070393,15
1782434577.916457,79,-0.542793,0.336479,0.537807,202.000000,0.070416,15
1782434577.916457,79,-0.547454,0.337735,0.515019,204.000000,0.070439,15
1782434577.916457,79,-0.545214,0.334649,0.487210,187.000000,0.070462,15
1782434577.916457,79,-0.542104,0.331054,0.459915,197.000000,0.070486,15
1782434577.916457,79,-0.545368,0.331461,0.438420,194.000000,0.070509,15
1782434577.916457,79,-0.561278,0.339695,0.426106,222.000000,0.070532,15
1782434577.916457,79,-0.563596,0.339477,0.404483,223.000000,0.070555,15
1782434577.916457,79,-0.572157,0.343089,0.387139,223.000000,0.070578,15
1782434577.916457,79,-0.572649,0.341742,0.365226,223.000000,0.070601,15
1782434577.916457,79,-0.573330,0.340520,0.343974,223.000000,0.070625,15
1782434577.916457,79,-0.572658,0.338489,0.322561,223.000000,0.070648,15
1782434577.916457,79,-0.579402,0.340937,0.305055,222.000000,0.070671,15
1782434577.916457,79,-0.578491,0.338772,0.284338,223.000000,0.070694,15
1782434577.916457,79,-0.584384,0.340680,0.266709,223.000000,0.070717,15
1782434577.916457,79,-0.589886,0.342332,0.248928,223.000000,0.070740,15
1782434577.916457,79,-0.579204,0.334405,0.226030,225.000000,0.070763,15
1782434577.916457,79,-0.583785,0.335517,0.208462,225.000000,0.070787,15
1782434577.916457,79,-0.587973,0.336383,0.190783,225.000000,0.070810,15
1782434577.916457,79,-0.591763,0.337002,0.173003,225.000000,0.070833,15
1782434577.916457,79,-0.586614,0.332424,0.153538,226.000000,0.070856,15
1782434577.916457,79,-0.589558,0.332551,0.135853,226.000000,0.070879,15
1782434577.916457,79,-0.575722,0.323030,0.116058,226.000000,0.070902,15
1782434577.916457,79,-0.405616,0.224261,0.082495,169.000000,0.070925,15
1782434577.916457,79,-0.423284,0.233240,0.071408,131.000000,0.070949,15
1782434577.916457,79,-0.531207,0.293239,0.062372,134.000000,0.070972,15
1782434577.916457,79,-0.540735,0.297209,0.046517,108.000000,0.070995,15
1782434577.916457,79,0.339146,-0.120554,0.053923,95.000000,0.074461,16
1782434577.916457,79,0.321030,-0.113764,0.062345,100.000000,0.074484,16
1782434577.916457,79,0.330168,-0.116061,0.072036,100.000000,0.074507,16
1782434577.916457,79,0.329599,-0.115133,0.081185,95.000000,0.074530,16
1782434577.916457,79,0.337286,-0.116898,0.091484,95.000000,0.074553,16
1782434577.916457,79,0.345629,-0.118842,0.102374,92.000000,0.074576,16
1782434577.916457,79,0.352729,-0.120349,0.113559,89.000000,0.074599,16
1782434577.916457,79,0.376788,-0.123841,0.173346,86.000000,0.074715,16
1782434577.916457,79,0.373686,-0.122033,0.183682,86.000000,0.074738,16
1782434577.916457,79,0.384660,-0.119229,0.276974,87.000000,0.074900,16
1782434577.916457,79,0.380197,-0.116137,0.302630,89.000000,0.074947,16
1782434577.916457,79,0.381967,-0.114823,0.334246,89.000000,0.074993,16
1782434577.916457,79,0.382424,-0.114027,0.350672,88.000000,0.075016,16
1782434577.916457,79,0.381563,-0.112854,0.366676,90.000000,0.075039,16
1782434577.916457,79,0.447018,-0.128820,0.463329,137.000000,0.075086,16
1782434577.916457,79,0.470194,-0.133954,0.508399,102.000000,0.075109,16
1782434577.916457,79,0.451786,-0.127819,0.513966,131.000000,0.075132,16
1782434577.916457,79,0.459356,-0.128648,0.547128,117.000000,0.075155,16
1782434577.916457,79,0.452612,-0.125659,0.566129,162.000000,0.075178,16
1782434577.916457,79,0.457785,-0.125780,0.600294,212.000000,0.075201,16
1782434577.916457,79,0.437761,-0.119367,0.604759,211.000000,0.075224,16
1782434577.916457,79,0.412497,-0.111705,0.601371,212.000000,0.075248,16
1782434577.916457,79,0.393385,-0.105704,0.605085,212.000000,0.075271,16
1782434577.916457,79,0.384248,-0.102260,0.622971,212.000000,0.075294,16
1782434577.916457,79,0.369701,-0.097507,0.633180,214.000000,0.075317,16
1782434577.916457,79,0.350313,-0.091632,0.635313,209.000000,0.075340,16
1782434577.916457,79,0.386025,-0.099002,0.734644,209.000000,0.075363,16
1782434577.916457,79,0.368626,-0.093569,0.744838,216.000000,0.075386,16
1782434577.916457,79,0.346974,-0.087211,0.746534,198.000000,0.075410,16
1782434577.916457,79,0.325050,-0.080881,0.746632,199.000000,0.075433,16
1782434577.916457,79,0.329946,-0.080653,0.807224,168.000000,0.075456,16
1782434577.916457,79,0.310660,-0.074979,0.815852,173.000000,0.075479,16
1782434577.916457,79,0.281325,-0.067210,0.797814,162.000000,0.075502,16
1782434577.916457,79,0.268464,-0.063064,0.823034,207.000000,0.075525,16
1782434577.916457,79,0.289051,-0.065742,0.956460,136.000000,0.075549,16
1782434577.916457,79,0.390351,-0.083944,1.391490,182.000000,0.075572,16
1782434577.916457,79,0.361011,-0.075527,1.419823,177.000000,0.075595,16
1782434577.916457,79,0.367742,-0.073717,1.604978,185.000000,0.075618,16
1782434577.916457,79,0.326044,-0.062850,1.604470,185.000000,0.075641,16
1782434577.916457,79,0.284764,-0.052231,1.603767,186.000000,0.075664,16
1782434577.916457,79,0.243549,-0.041803,1.600922,190.000000,0.075687,16
1782434577.916457,79,0.205243,-0.031929,1.616755,193.000000,0.075711,16
1782434577.916457,79,0.164157,-0.021844,1.611690,200.000000,0.075734,16
1782434577.916457,79,0.124230,-0.012038,1.615465,200.000000,0.075757,16
1782434577.916457,79,0.084185,-0.002358,1.618163,197.000000,0.075780,16
1782434577.916457,79,0.043791,0.007111,1.610787,196.000000,0.075803,16
1782434577.916457,79,0.003824,0.016466,1.611324,197.000000,0.075826,16
1782434577.916457,79,-0.036176,0.025675,1.610787,201.000000,0.075849,16
1782434577.916457,79,-0.076182,0.034733,1.609177,205.000000,0.075873,16
1782434577.916457,79,-0.116825,0.043921,1.615465,211.000000,0.075896,16
1782434577.916457,79,-0.156100,0.052370,1.602741,209.000000,0.075919,16
1782434577.916457,79,-0.198315,0.061755,1.616755,206.000000,0.075942,16
1782434577.916457,79,-0.238549,0.070249,1.610798,207.000000,0.075965,16
1782434577.916457,79,-0.280221,0.079044,1.612616,212.000000,0.075988,16
1782434577.916457,79,-0.322384,0.087801,1.614251,216.000000,0.076011,16
1782434577.916457,79,-0.366881,0.097039,1.623452,216.000000,0.076035,16
1782434577.916457,79,-0.409606,0.105577,1.621680,218.000000,0.076058,16
1782434577.916457,79,-0.452799,0.114066,1.619664,219.000000,0.076081,16
1782434577.916457,79,-0.495903,0.122358,1.615469,220.000000,0.076104,16
1782434577.916457,79,-0.542373,0.131337,1.619478,234.000000,0.076127,16
1782434577.916457,79,-0.586290,0.139478,1.613673,237.000000,0.076150,16
1782434577.916457,79,-0.633288,0.148202,1.613996,233.000000,0.076174,16
1782434577.916457,79,-0.677570,0.156077,1.605575,227.000000,0.076197,16
1782434577.916457,79,-0.729431,0.165574,1.612116,220.000000,0.076220,16
1782434577.916457,79,-0.778142,0.174113,1.608933,218.000000,0.076243,16
1782434577.916457,79,-0.831874,0.183604,1.613013,215.000000,0.076266,16
1782434577.916457,79,-0.885891,0.192930,1.614429,215.000000,0.076289,16
1782434577.916457,79,-0.935991,0.201161,1.606362,215.000000,0.076312,16
1782434577.916457,79,-0.986312,0.209244,1.596706,193.000000,0.076336,16
1782434577.916457,79,-0.989737,0.207001,1.515401,158.000000,0.076359,16
1782434577.916457,79,-1.000026,0.206301,1.449606,161.000000,0.076382,16
1782434577.916457,79,-1.008226,0.205192,1.385117,167.000000,0.076405,16
1782434577.916457,79,-1.019359,0.204724,1.328202,174.000000,0.076428,16
1782434577.916457,79,-1.028271,0.203812,1.271658,171.000000,0.076451,16
1782434577.916457,79,-1.041547,0.203799,1.222996,179.000000,0.076474,16
1782434577.916457,79,-1.052363,0.203283,1.173782,181.000000,0.076498,16
1782434577.916457,79,-1.055129,0.201179,1.118475,186.000000,0.076521,16
1782434577.916457,79,-1.069309,0.201330,1.076916,191.000000,0.076544,16
1782434577.916457,79,-1.075516,0.199922,1.029350,192.000000,0.076567,16
1782434577.916457,79,-1.086740,0.199476,0.988042,193.000000,0.076590,16
1782434577.916457,79,-1.088943,0.197323,0.940552,194.000000,0.076613,16
1782434577.916457,79,-1.097254,0.196323,0.899714,196.000000,0.076637,16
1782434577.916457,79,-1.097051,0.193759,0.853789,200.000000,0.076660,16
1782434577.916457,79,-1.109838,0.193568,0.818690,200.000000,0.076683,16
1782434577.916457,79,-1.122400,0.193304,0.784036,204.000000,0.076706,16
1782434577.916457,79,-1.133101,0.192680,0.748748,203.000000,0.076729,16
1782434577.916457,79,-1.135076,0.190515,0.708925,189.000000,0.076752,16
1782434577.916457,79,-1.144438,0.189629,0.674278,192.000000,0.076775,16
1782434577.916457,79,-1.151916,0.188402,0.639160,194.000000,0.076799,16
1782434577.916457,79,-1.159258,0.187136,0.604531,198.000000,0.076822,16
1782434577.916457,79,-1.164702,0.185542,0.569537,201.000000,0.076845,16
1782434577.916457,79,-1.178254,0.185260,0.538488,203.000000,0.076868,16
1782434577.916457,79,-1.173487,0.181988,0.500292,204.000000,0.076891,16
1782434577.916457,79,-1.159175,0.177235,0.459708,164.000000,0.076914,16
1782434577.916457,79,-1.062763,0.159701,0.393649,164.000000,0.076937,16
1782434577.916457,79,-1.125771,0.167205,0.381587,134.000000,0.076961,16
1782434577.916457,79,-1.179331,0.173014,0.363845,194.000000,0.076984,16
1782434577.916457,79,-1.178891,0.170494,0.330437,204.000000,0.077007,16
1782434577.916457,79,-1.194945,0.170427,0.301032,203.000000,0.077030,16
1782434577.916457,79,-1.081856,0.151428,0.246939,174.000000,0.077053,16
1782434577.916457,79,-0.687199,0.092337,0.154303,162.000000,0.077076,16
1782434577.916457,79,-0.634046,0.083375,0.128679,182.000000,0.077099,16
1782434577.916457,79,-0.496321,0.062798,0.097071,210.000000,0.077123,16
1782434577.916457,79,-0.469003,0.058013,0.081685,176.000000,0.077146,16
1782434577.916457,79,-0.488727,0.059733,0.070298,114.000000,0.077169,16
1782434577.916457,79,-0.536910,0.065181,0.058659,172.000000,0.077192,16
1782434577.916457,79,-0.527312,0.062819,0.044499,187.000000,0.077215,16
1782434577.916457,79,0.397464,0.021629,0.045802,90.000000,0.079573,17
1782434577.916457,79,0.369334,0.020375,0.055395,95.000000,0.079596,17
1782434577.916457,79,0.358922,0.020339,0.064515,102.000000,0.079619,17
1782434577.916457,79,0.368170,0.021777,0.074733,106.000000,0.079642,17
1782434577.916457,79,0.376128,0.023152,0.085345,171.000000,0.079666,17
1782434577.916457,79,0.384761,0.024614,0.096531,115.000000,0.079689,17
1782434577.916457,79,0.364528,0.023711,0.103570,109.000000,0.079712,17
1782434577.916457,79,0.362811,0.024306,0.113110,116.000000,0.079735,17
1782434577.916457,79,0.545861,0.041024,0.162709,148.000000,0.079758,17
1782434577.916457,79,0.432181,0.031984,0.150023,132.000000,0.079781,17
1782434577.916457,79,0.483995,0.037605,0.176260,162.000000,0.079804,17
1782434577.916457,79,0.444073,0.034870,0.178010,173.000000,0.079828,17
1782434577.916457,79,0.412941,0.032813,0.180572,179.000000,0.079851,17
1782434577.916457,79,0.391379,0.031564,0.184967,206.000000,0.079874,17
1782434577.916457,79,0.387518,0.031994,0.195196,208.000000,0.079897,17
1782434577.916457,79,0.392570,0.033318,0.209177,205.000000,0.079920,17
1782434577.916457,79,0.379002,0.032734,0.215336,177.000000,0.079943,17
1782434577.916457,79,0.383315,0.033992,0.229568,169.000000,0.079966,17
1782434577.916457,79,0.487072,0.046026,0.295769,199.000000,0.079990,17
1782434577.916457,79,0.463699,0.044492,0.299368,194.000000,0.080013,17
1782434577.916457,79,0.432760,0.042014,0.297396,191.000000,0.080036,17
1782434577.916457,79,0.409878,0.040333,0.298710,195.000000,0.080059,17
1782434577.916457,79,0.387243,0.038588,0.299003,198.000000,0.080082,17
1782434577.916457,79,0.372242,0.037660,0.303411,200.000000,0.080105,17
1782434577.916457,79,0.358088,0.036776,0.307802,206.000000,0.080128,17
1782434577.916457,79,0.410733,0.044088,0.363591,181.000000,0.080152,17
1782434577.916457,79,0.416814,0.045793,0.386298,154.000000,0.080175,17
1782434577.916457,79,0.421980,0.047421,0.409541,111.000000,0.080198,17
1782434577.916457,79,0.390938,0.044361,0.401058,122.000000,0.080221,17
1782434577.916457,79,0.395065,0.045842,0.424356,141.000000,0.080244,17
1782434577.916457,79,0.391948,0.046378,0.441729,132.000000,0.080267,17
1782434577.916457,79,0.413340,0.050294,0.486117,102.000000,0.080291,17
1782434577.916457,79,0.445863,0.055898,0.546796,99.000000,0.080314,17
1782434577.916457,79,0.408208,0.051664,0.529413,106.000000,0.080337,17
1782434577.916457,79,0.377380,0.048253,0.517422,110.000000,0.080360,17
1782434577.916457,79,0.364873,0.047418,0.527218,190.000000,0.080383,17
1782434577.916457,79,0.368902,0.049040,0.560197,126.000000,0.080406,17
1782434577.916457,79,0.349719,0.047144,0.561502,126.000000,0.080429,17
1782434577.916457,79,0.356436,0.049234,0.602495,187.000000,0.080453,17
1782434577.916457,79,0.346872,0.048801,0.620264,198.000000,0.080476,17
1782434577.916457,79,0.322394,0.045920,0.612751,195.000000,0.080499,17
1782434577.916457,79,0.302775,0.043736,0.612277,131.000000,0.080522,17
1782434577.916457,79,0.343028,0.051654,0.730745,114.000000,0.080545,17
1782434577.916457,79,0.352834,0.054644,0.799246,165.000000,0.080568,17
1782434577.916457,79,0.325488,0.051191,0.790951,170.000000,0.080591,17
1782434577.916457,79,0.302570,0.048415,0.790993,173.000000,0.080615,17
1782434577.916457,79,0.276392,0.044934,0.780999,175.000000,0.080638,17
1782434577.916457,79,0.250958,0.041464,0.770146,182.000000,0.080661,17
1782434577.916457,79,0.246122,0.041932,0.821296,216.000000,0.080684,17
1782434577.916457,79,0.260018,0.046342,0.946558,159.000000,0.080707,17
1782434577.916457,79,0.384055,0.074482,1.522521,193.000000,0.080730,17
1782434577.916457,79,0.362664,0.073086,1.606196,186.000000,0.080754,17
1782434577.916457,79,0.320004,0.067016,1.605546,185.000000,0.080777,17
1782434577.916457,79,0.277828,0.060878,1.604704,187.000000,0.080800,17
1782434577.916457,79,0.237281,0.054979,1.611601,191.000000,0.080823,17
1782434577.916457,79,0.196592,0.048906,1.617424,194.000000,0.080846,17
1782434577.916457,79,0.154814,0.042354,1.612221,200.000000,0.080869,17
1782434577.916457,79,0.114184,0.035986,1.615861,199.000000,0.080892,17
1782434577.916457,79,0.073084,0.029253,1.609436,198.000000,0.080916,17
1782434577.916457,79,0.032602,0.022607,1.610913,197.000000,0.080939,17
1782434577.916457,79,-0.007879,0.015810,1.611315,200.000000,0.080962,17
1782434577.916457,79,-0.048332,0.008866,1.610644,203.000000,0.080985,17
1782434577.916457,79,-0.088729,0.001782,1.608900,207.000000,0.081008,17
1782434577.916457,79,-0.129041,-0.005438,1.606083,210.000000,0.081031,17
1782434577.916457,79,-0.170219,-0.012826,1.611143,208.000000,0.081054,17
1782434577.916457,79,-0.211852,-0.020434,1.616069,205.000000,0.081078,17
1782434577.916457,79,-0.252227,-0.028123,1.609978,206.000000,0.081101,17
1782434577.916457,79,-0.294070,-0.036094,1.611656,211.000000,0.081124,17
1782434577.916457,79,-0.336351,-0.044289,1.613151,214.000000,0.081147,17
1782434577.916457,79,-0.380996,-0.052945,1.622203,216.000000,0.081170,17
1782434577.916457,79,-0.423700,-0.061558,1.620289,219.000000,0.081193,17
1782434577.916457,79,-0.466816,-0.070394,1.618129,222.000000,0.081216,17
1782434577.916457,79,-0.509768,-0.079378,1.613791,222.000000,0.081240,17
1782434577.916457,79,-0.556116,-0.089030,1.617644,237.000000,0.081263,17
1782434577.916457,79,-0.599753,-0.098466,1.611694,237.000000,0.081286,17
1782434577.916457,79,-0.643046,-0.108014,1.603557,234.000000,0.081309,17
1782434577.916457,79,-0.693984,-0.118963,1.611501,229.000000,0.081332,17
1782434577.916457,79,-0.738020,-0.128992,1.601551,222.000000,0.081355,17
1782434577.916457,79,-0.790094,-0.140548,1.606316,218.000000,0.081379,17
1782434577.916457,79,-0.838607,-0.151711,1.601447,218.000000,0.081402,17
1782434577.916457,79,-0.892318,-0.163985,1.603676,216.000000,0.081425,17
1782434577.916457,79,-0.941491,-0.175670,1.595564,214.000000,0.081448,17
1782434577.916457,79,-0.995657,-0.188461,1.593399,212.000000,0.081471,17
1782434577.916457,79,-1.045263,-0.200628,1.581970,190.000000,0.081494,17
1782434577.916457,79,-1.094913,-0.212999,1.568921,150.000000,0.081517,17
1782434577.916457,79,-1.155970,-0.227745,1.569274,175.000000,0.081541,17
1782434577.916457,79,-1.223929,-0.244084,1.575117,210.000000,0.081564,17
1782434577.916457,79,-1.298656,-0.262045,1.585146,236.000000,0.081587,17
1782434577.916457,79,-1.368055,-0.279265,1.584765,236.000000,0.081610,17
1782434577.916457,79,-1.445011,-0.298302,1.588907,217.000000,0.081633,17
1782434577.916457,79,-1.523019,-0.317880,1.589929,212.000000,0.081656,17
1782434577.916457,79,-1.595556,-0.336656,1.581602,207.000000,0.081679,17
1782434577.916457,79,-1.681751,-0.358589,1.582393,217.000000,0.081703,17
1782434577.916457,79,-1.762250,-0.379681,1.573733,214.000000,0.081726,17
1782434577.916457,79,-1.857831,-0.404335,1.573656,209.000000,0.081749,17
1782434577.916457,79,-1.954483,-0.429624,1.569432,201.000000,0.081772,17
1782434577.916457,79,-2.052058,-0.455522,1.560998,194.000000,0.081795,17
1782434577.916457,79,-2.173794,-0.487168,1.564644,201.000000,0.081818,17
1782434577.916457,79,-2.304327,-0.521297,1.567585,194.000000,0.081842,17
1782434577.916457,79,-2.427973,-0.554427,1.559270,191.000000,0.081865,17
1782434577.916457,79,-2.577124,-0.593890,1.559682,195.000000,0.081888,17
1782434577.916457,79,-2.744035,-0.638073,1.562025,186.000000,0.081911,17
1782434577.916457,79,-2.912573,-0.683345,1.556322,178.000000,0.081934,17
1782434577.916457,79,-3.107083,-0.735424,1.554452,184.000000,0.081957,17
1782434577.916457,79,-3.329005,-0.794820,1.554737,180.000000,0.081980,17
1782434577.916457,79,-1.484929,-0.361561,0.671623,55.000000,0.082004,17
1782434577.916457,79,-1.361502,-0.335057,0.577405,69.000000,0.082027,17
1782434577.916457,79,-1.234514,-0.307138,0.490259,113.000000,0.082050,17
1782434577.916457,79,-1.016408,-0.256291,0.381260,142.000000,0.082073,17
1782434577.916457,79,-1.262736,-0.322240,0.389085,44.000000,0.082119,17
1782434577.916457,79,-1.461225,-0.384452,0.278716,41.000000,0.082212,17
1782434577.916457,79,-1.401572,-0.372057,0.230561,65.000000,0.082235,17
1782434577.916457,79,-1.396392,-0.373717,0.191631,76.000000,0.082258,17
1782434577.916457,79,-1.398884,-0.377387,0.153745,81.000000,0.082281,17
1782434577.916457,79,-1.409092,-0.383129,0.116226,61.000000,0.082304,17
1782434577.916457,79,-1.419305,-0.388918,0.078210,57.000000,0.082328,17
1782434578.016109,80,0.310294,0.141552,0.046732,101.000000,0.000000,0
1782434578.016109,80,0.318851,0.146440,0.055983,96.000000,0.000023,0
1782434578.016109,80,0.326259,0.150815,0.065691,95.000000,0.000046,0
1782434578.016109,80,0.325343,0.151173,0.075090,98.000000,0.000069,0
1782434578.016109,80,0.358123,0.168031,0.088687,93.000000,0.000093,0
1782434578.016109,80,0.373508,0.176492,0.101628,93.000000,0.000116,0
1782434578.016109,80,0.430932,0.205832,0.123333,223.000000,0.000139,0
1782434578.016109,80,0.570091,0.276108,0.166177,185.000000,0.000162,0
1782434578.016109,80,0.525420,0.255217,0.172642,189.000000,0.000185,0
1782434578.016109,80,0.480081,0.233770,0.176378,179.000000,0.000208,0
1782434578.016109,80,0.443648,0.216595,0.180234,162.000000,0.000231,0
1782434578.016109,80,0.407455,0.199360,0.182079,167.000000,0.000255,0
1782434578.016109,80,0.371571,0.182102,0.181927,172.000000,0.000278,0
1782434578.016109,80,0.351965,0.173008,0.186251,206.000000,0.000301,0
1782434578.016109,80,0.356465,0.176237,0.200111,207.000000,0.000324,0
1782434578.016109,80,0.414539,0.207241,0.240005,177.000000,0.000347,0
1782434578.016109,80,0.501534,0.253612,0.299112,186.000000,0.000370,0
1782434578.016109,80,0.471803,0.239386,0.301080,191.000000,0.000394,0
1782434578.016109,80,0.443182,0.225596,0.301966,200.000000,0.000417,0
1782434578.016109,80,0.407171,0.207756,0.296546,190.000000,0.000440,0
1782434578.016109,80,0.393140,0.201407,0.303367,188.000000,0.000463,0
1782434578.016109,80,0.358127,0.183785,0.294776,190.000000,0.000486,0
1782434578.016109,80,0.337851,0.173892,0.294775,190.000000,0.000509,0
1782434578.016109,80,0.331587,0.171457,0.304634,205.000000,0.000532,0
1782434578.016109,80,0.332184,0.172720,0.320245,205.000000,0.000556,0
1782434578.016109,80,0.351680,0.184307,0.353277,204.000000,0.000579,0
1782434578.016109,80,0.356932,0.188211,0.375616,203.000000,0.000602,0
1782434578.016109,80,0.348787,0.184775,0.386064,143.000000,0.000625,0
1782434578.016109,80,0.352694,0.187988,0.409082,159.000000,0.000648,0
1782434578.016109,80,0.343792,0.184102,0.419418,166.000000,0.000671,0
1782434578.016109,80,0.351830,0.189678,0.449423,181.000000,0.000694,0
1782434578.016109,80,0.353327,0.191640,0.473612,182.000000,0.000718,0
1782434578.016109,80,0.342957,0.186905,0.483985,198.000000,0.000741,0
1782434578.016109,80,0.348607,0.191268,0.516230,223.000000,0.000764,0
1782434578.016109,80,0.331864,0.182848,0.518664,222.000000,0.000787,0
1782434578.016109,80,0.310580,0.171721,0.513272,213.000000,0.000810,0
1782434578.016109,80,0.294858,0.163707,0.515085,212.000000,0.000833,0
1782434578.016109,80,0.278815,0.155426,0.515474,215.000000,0.000856,0
1782434578.016109,80,0.329447,0.186316,0.635670,209.000000,0.000880,0
1782434578.016109,80,0.328354,0.187000,0.670196,207.000000,0.000903,0
1782434578.016109,80,0.321653,0.184386,0.696386,168.000000,0.000926,0
1782434578.016109,80,0.360053,0.208917,0.823149,141.000000,0.000949,0
1782434578.016109,80,0.363626,0.212775,0.884727,134.000000,0.000972,0
1782434578.016109,80,0.360986,0.212978,0.938013,120.000000,0.000995,0
1782434578.016109,80,0.424416,0.254034,1.174948,196.000000,0.001019,0
1782434578.016109,80,0.395202,0.238301,1.179168,204.000000,0.001042,0
1782434578.016109,80,0.368837,0.224210,1.190856,205.000000,0.001065,0
1782434578.016109,80,0.337011,0.206534,1.183808,205.000000,0.001088,0
1782434578.016109,80,0.305830,0.189075,1.175653,167.000000,0.001111,0
1782434578.016109,80,0.317240,0.199219,1.339321,155.000000,0.001134,0
1782434578.016109,80,0.341626,0.218628,1.597322,187.000000,0.001157,0
1782434578.016109,80,0.305995,0.198698,1.607396,186.000000,0.001181,0
1782434578.016109,80,0.268559,0.177366,1.606606,185.000000,0.001204,0
1782434578.016109,80,0.231598,0.156149,1.605625,187.000000,0.001227,0
1782434578.016109,80,0.196044,0.135739,1.612387,191.000000,0.001250,0
1782434578.016109,80,0.160424,0.115118,1.618076,195.000000,0.001273,0
1782434578.016109,80,0.124764,0.094299,1.622685,199.000000,0.001296,0
1782434578.016109,80,0.088548,0.072799,1.616241,198.000000,0.001319,0
1782434578.016109,80,0.052824,0.051432,1.609680,197.000000,0.001343,0
1782434578.016109,80,0.017620,0.030361,1.611022,197.000000,0.001366,0
1782434578.016109,80,-0.017525,0.009151,1.611290,199.000000,0.001389,0
1782434578.016109,80,-0.052587,-0.012182,1.610485,203.000000,0.001412,0
1782434578.016109,80,-0.087542,-0.033624,1.608606,207.000000,0.001435,0
1782434578.016109,80,-0.123088,-0.055444,1.614622,208.000000,0.001458,0
1782434578.016109,80,-0.157954,-0.077183,1.610579,207.000000,0.001481,0
1782434578.016109,80,-0.193884,-0.099578,1.615367,205.000000,0.001505,0
1782434578.016109,80,-0.228585,-0.121567,1.609141,207.000000,0.001528,0
1782434578.016109,80,-0.264568,-0.144372,1.610680,210.000000,0.001551,0
1782434578.016109,80,-0.302582,-0.168453,1.620823,213.000000,0.001574,0
1782434578.016109,80,-0.337122,-0.190882,1.611230,217.000000,0.001597,0
1782434578.016109,80,-0.373680,-0.214582,1.610204,218.000000,0.001620,0
1782434578.016109,80,-0.410076,-0.238386,1.607009,221.000000,0.001644,0
1782434578.016109,80,-0.449234,-0.263955,1.612095,222.000000,0.001667,0
1782434578.016109,80,-0.486143,-0.288451,1.607331,237.000000,0.001690,0
1782434578.016109,80,-0.525886,-0.314795,1.609697,237.000000,0.001713,0
1782434578.016109,80,-0.562611,-0.339583,1.601416,236.000000,0.001736,0
1782434578.016109,80,-0.602781,-0.366610,1.600992,231.000000,0.001759,0
1782434578.016109,80,-0.643209,-0.394015,1.599091,224.000000,0.001782,0
1782434578.016109,80,-0.687396,-0.423921,1.603682,219.000000,0.001806,0
1782434578.016109,80,-0.728391,-0.452134,1.598650,220.000000,0.001829,0
1782434578.016109,80,-0.773830,-0.483304,1.600699,216.000000,0.001852,0
1782434578.016109,80,-0.815238,-0.512240,1.592423,214.000000,0.001875,0
1782434578.016109,80,-0.860898,-0.544050,1.590075,211.000000,0.001898,0
1782434578.016109,80,-0.907367,-0.576626,1.586682,208.000000,0.001921,0
1782434578.016109,80,-0.958657,-0.612506,1.588610,208.000000,0.001944,0
1782434578.016109,80,-1.010500,-0.649035,1.588300,209.000000,0.001968,0
1782434578.016109,80,-1.062830,-0.686175,1.585710,220.000000,0.001991,0
1782434578.016109,80,-1.120540,-0.727069,1.587607,220.000000,0.002014,0
1782434578.016109,80,-1.173786,-0.765421,1.580188,219.000000,0.002037,0
1782434578.016109,80,-1.227314,-0.804260,1.570376,221.000000,0.002060,0
1782434578.016109,80,-1.298342,-0.854822,1.578509,217.000000,0.002083,0
1782434578.016109,80,-1.364236,-0.902440,1.576259,212.000000,0.002106,0
1782434578.016109,80,-1.430711,-0.950830,1.570781,206.000000,0.002130,0
1782434578.016109,80,-1.509785,-1.007954,1.574270,216.000000,0.002153,0
1782434578.016109,80,-1.577375,-1.057906,1.561810,213.000000,0.002176,0
1782434578.016109,80,-1.651206,-1.112428,1.551410,205.000000,0.002199,0
1782434578.016109,80,-1.738921,-1.176716,1.548870,199.000000,0.002222,0
1782434578.016109,80,-1.833540,-1.246190,1.546689,205.000000,0.002245,0
1782434578.016109,80,-1.935212,-1.321016,1.544213,198.000000,0.002269,0
1782434578.016109,80,-2.038398,-1.397485,1.536641,193.000000,0.002292,0
